title,type,country,release_year,rating,genres,platform
Hymn of Death,TV Show,South Korea,2018,TV-14,"['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']",Netflix
Inside the Real Narcos,TV Show,,2018,TV-MA,"['British TV Shows', 'Crime TV Shows', 'Docuseries']",Netflix
ROMA,Movie,"Mexico, United States",2018,R,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
The Fix,TV Show,United States,2018,TV-MA,['TV Comedies'],Netflix
The Innocent Man,TV Show,United States,2018,TV-MA,"['Crime TV Shows', 'Docuseries']",Netflix
Tidelands,TV Show,Australia,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
Travelers,TV Show,"Canada, United States",2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
Voltron: Legendary Defender,TV Show,United States,2018,TV-Y7,"[""Kids' TV""]",Netflix
Back Street Girls -GOKUDOLS-,TV Show,Japan,2018,TV-MA,"['Anime Series', 'International TV Shows']",Netflix
"Out of Many, One",Movie,United States,2018,TV-PG,['Documentaries'],Netflix
Vir Das: Losing It,Movie,United States,2018,TV-MA,['Stand-Up Comedy'],Netflix
5 Star Christmas,Movie,Italy,2018,TV-14,"['Comedies', 'International Movies']",Netflix
Dogs of Berlin,TV Show,Germany,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
Dumplin',Movie,United States,2018,PG-13,"['Comedies', 'Dramas', 'Independent Movies']",Netflix
Free Rein: The Twelve Neighs of Christmas,Movie,,2018,TV-G,"['Children & Family Movies', 'Dramas']",Netflix
Mowgli: Legend of the Jungle,Movie,"United Kingdom, United States",2018,PG-13,"['Action & Adventure', 'Children & Family Movies', 'Dramas']",Netflix
Neo Yokio,TV Show,United States,2018,TV-MA,"['TV Comedies', 'TV Sci-Fi & Fantasy', 'Teen TV Shows']",Netflix
Pine Gap,TV Show,Australia,2018,TV-MA,"['International TV Shows', 'TV Dramas']",Netflix
ReMastered: Who Killed Jam Master Jay?,Movie,,2018,TV-MA,"['Documentaries', 'Music & Musicals']",Netflix
Super Monsters and the Wish Star,Movie,,2018,TV-Y,['Children & Family Movies'],Netflix
The American Meme,Movie,United States,2018,TV-MA,['Documentaries'],Netflix
RUSSELL BRAND: RE:BIRTH,Movie,,2018,TV-MA,['Stand-Up Comedy'],Netflix
The Sound of Your Heart: Reboot,TV Show,South Korea,2018,TV-14,"['International TV Shows', 'Korean TV Shows', 'TV Comedies']",Netflix
Memories of the Alhambra,TV Show,South Korea,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']",Netflix
Teefa in Trouble,Movie,Pakistan,2018,TV-14,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
A Beautiful Life,Movie,"China, Hong Kong",2011,TV-14,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
Accident,Movie,Hong Kong,2009,TV-MA,"['International Movies', 'Thrillers']",Netflix
"Ayotzinapa, el paso de la tortuga",Movie,Mexico,2018,TV-MA,"['Documentaries', 'International Movies']",Netflix
Battle,Movie,"Norway, Denmark, Netherlands, Sweden",2018,TV-MA,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
Blind Detective,Movie,"Hong Kong, China",2013,TV-MA,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
Break Up 100,Movie,Hong Kong,2014,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Chal Bhaag,Movie,India,2014,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Crossroads: One Two Jaga,Movie,Malaysia,2018,TV-14,"['Dramas', 'International Movies']",Netflix
Don't Go Breaking My Heart,Movie,Hong Kong,2011,TV-PG,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Don't Go Breaking My Heart 2,Movie,"Hong Kong, China",2014,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Faraar,Movie,Australia,2015,TV-14,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Haunted House,TV Show,,2017,TV-G,"[""Kids' TV"", 'Korean TV Shows']",Netflix
Helios,Movie,"Hong Kong, China, United States",2015,TV-14,"['Action & Adventure', 'International Movies']",Netflix
Line Walker,Movie,"China, Hong Kong",2016,TV-MA,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Look for a Star,Movie,Hong Kong,2009,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Oddbods: The Festive Menace,Movie,,2018,TV-Y,['Movies'],Netflix
Once a Gangster,Movie,Hong Kong,2010,TV-MA,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
Power Paandi,Movie,India,2017,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Roll With Me,Movie,United States,2017,TV-MA,"['Documentaries', 'Sports Movies']",Netflix
SDU: Sex Duties Unit,Movie,Hong Kong,2013,TV-MA,"['Comedies', 'International Movies']",Netflix
Set Off,Movie,China,2008,TV-MA,"['Dramas', 'International Movies']",Netflix
1983,TV Show,"Poland, United States",2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
A Christmas Prince: The Royal Wedding,Movie,United States,2018,TV-PG,"['Children & Family Movies', 'Dramas', 'Romantic Movies']",Netflix
Angela's Christmas,Movie,"Ireland, Canada",2018,TV-Y,['Children & Family Movies'],Netflix
Death by Magic,TV Show,United States,2018,TV-PG,['Reality TV'],Netflix
El club de los insomnes,Movie,Mexico,2018,TV-MA,"['Dramas', 'International Movies']",Netflix
Happy as Lazzaro,Movie,"Italy, Switzerland, France, Germany",2018,PG-13,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Love and Fortune,TV Show,Japan,2018,TV-MA,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",Netflix
Manto,Movie,India,2018,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Rajma Chawal,Movie,India,2018,TV-MA,"['Comedies', 'Dramas', 'International Movies']",Netflix
Spy Kids: Mission Critical,TV Show,"United States, Canada",2018,TV-Y7,"[""Kids' TV""]",Netflix
The World Is Yours,Movie,France,2018,TV-MA,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
Time Share,Movie,"Mexico, Netherlands",2018,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Bumping Mics with Jeff Ross & Dave Attell,TV Show,United States,2018,TV-MA,"['Stand-Up Comedy & Talk Shows', 'TV Comedies']",Netflix
Minecraft: Story Mode,TV Show,"United States, Sweden",2015,TV-PG,"[""Kids' TV""]",Netflix
My Little Pony Friendship Is Magic: Best Gift Ever,Movie,United States,2018,TV-Y,['Children & Family Movies'],Netflix
Frontier,TV Show,Canada,2018,TV-MA,"['International TV Shows', 'TV Action & Adventure', 'TV Dramas']",Netflix
Fugitiva,TV Show,Spain,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",Netflix
Sick Note,TV Show,United Kingdom,2018,TV-MA,"['British TV Shows', 'International TV Shows', 'TV Comedies']",Netflix
Mystery Science Theater 3000: The Return,TV Show,United States,2018,TV-14,"['TV Comedies', 'TV Sci-Fi & Fantasy']",Netflix
The Christmas Chronicles,Movie,United States,2018,TV-PG,"['Children & Family Movies', 'Comedies']",Netflix
The Tribe,Movie,Spain,2018,TV-MA,"['Comedies', 'International Movies']",Netflix
Kulipari: Dream Walker,TV Show,,2018,TV-Y7,"[""Kids' TV""]",Netflix
Paap-O-Meter,TV Show,,2017,TV-Y7,"[""Kids' TV"", 'TV Comedies']",Netflix
Puppy Star Christmas,Movie,"United States, Canada",2018,PG,"['Children & Family Movies', 'Comedies']",Netflix
Sabrina,Movie,Indonesia,2018,TV-MA,"['Horror Movies', 'International Movies']",Netflix
Target,Movie,Indonesia,2018,TV-14,"['Comedies', 'Horror Movies', 'International Movies']",Netflix
The Final Table,TV Show,United States,2018,TV-PG,['Reality TV'],Netflix
Trevor Noah: Son of Patricia,Movie,United States,2018,TV-MA,['Stand-Up Comedy'],Netflix
The Pixar Story,Movie,United States,2007,G,['Documentaries'],Netflix
Eternal Love,TV Show,China,2017,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",Netflix
La Doña,TV Show,"United States, Mexico",2016,TV-14,"['Spanish-Language TV Shows', 'TV Dramas']",Netflix
Silvana Sin Lana,TV Show,United States,2016,TV-14,"['Romantic TV Shows', 'Spanish-Language TV Shows', 'TV Comedies']",Netflix
Cam,Movie,United States,2018,TV-MA,"['Horror Movies', 'Independent Movies', 'Thrillers']",Netflix
Nothing to Hide,Movie,"France, Belgium",2018,TV-MA,"['Comedies', 'Dramas', 'International Movies']",Netflix
Ponysitters Club,TV Show,Canada,2018,TV-G,"[""Kids' TV"", 'TV Dramas']",Netflix
The Ballad of Buster Scruggs,Movie,United States,2018,R,"['Comedies', 'Dramas']",Netflix
The Princess Switch,Movie,United States,2018,TV-G,"['Children & Family Movies', 'Dramas', 'Romantic Movies']",Netflix
Vai Anitta,TV Show,Brazil,2018,TV-MA,"['Docuseries', 'International TV Shows', 'Reality TV']",Netflix
Aalorukkam,Movie,India,2018,TV-PG,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Beyblade Burst Evolution,TV Show,,2017,TV-Y,"['Anime Series', ""Kids' TV""]",Netflix
Christmas Wedding Planner,Movie,Canada,2017,PG,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Halkaa,Movie,India,2018,TV-14,"['Comedies', 'Dramas', 'Independent Movies']",Netflix
May the Devil Take You,Movie,Indonesia,2018,TV-MA,"['Horror Movies', 'International Movies']",Netflix
Muzaffarnagar Baaqi Hai,Movie,India,2015,TV-MA,"['Documentaries', 'International Movies']",Netflix
Odu Raja Odu,Movie,India,2018,TV-14,"['Comedies', 'Independent Movies', 'International Movies']",Netflix
Savita Damodar Paranjpe,Movie,India,2018,TV-14,"['Horror Movies', 'International Movies']",Netflix
The Giant,Movie,Spain,2017,TV-14,"['Dramas', 'International Movies']",Netflix
BuyBust,Movie,Philippines,2018,TV-MA,"['Action & Adventure', 'International Movies']",Netflix
Loudon Wainwright III: Surviving Twin,Movie,,2018,TV-14,['Music & Musicals'],Netflix
Warrior,TV Show,Denmark,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
Age of Tanks,TV Show,"Germany, France, Russia",2017,TV-PG,"['Docuseries', 'International TV Shows', 'Science & Nature TV']",Netflix
"All's Well, End's Well (2009)",Movie,Hong Kong,2009,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Lommbock,Movie,Germany,2017,TV-MA,"['Comedies', 'International Movies']",Netflix
Medal of Honor,TV Show,United States,2018,TV-MA,"['Docuseries', 'TV Dramas']",Netflix
Outlaw King,Movie,"United Kingdom, United States",2018,R,"['Action & Adventure', 'Dramas']",Netflix
Super Drags,TV Show,Brazil,2018,TV-MA,"['International TV Shows', 'TV Comedies']",Netflix
The Queen of Flow,TV Show,Colombia,2018,TV-MA,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",Netflix
Treehouse Detectives,TV Show,"South Korea, United States",2018,TV-Y,"[""Kids' TV"", 'TV Thrillers']",Netflix
Westside,TV Show,United States,2018,TV-MA,['Reality TV'],Netflix
Transfers,TV Show,"France, Belgium",2017,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Sci-Fi & Fantasy']",Netflix
Damnation,TV Show,United States,2017,TV-MA,"['Crime TV Shows', 'TV Dramas']",Netflix
Bucket List,Movie,India,2018,TV-14,"['Dramas', 'International Movies']",Netflix
John Leguizamo's Latin History for Morons,Movie,United States,2018,TV-MA,['Stand-Up Comedy'],Netflix
Kopitiam,TV Show,Malaysia,2003,TV-14,"['International TV Shows', 'TV Comedies']",Netflix
Ana e Vitória,Movie,Brazil,2018,TV-MA,"['Comedies', 'International Movies', 'LGBTQ Movies']",Netflix
Brainchild,TV Show,,2018,TV-G,"[""Kids' TV""]",Netflix
ReMastered: Tricky Dick & The Man in Black,Movie,United States,2018,TV-14,"['Documentaries', 'Music & Musicals']",Netflix
The Holiday Calendar,Movie,United States,2018,TV-G,"['Dramas', 'Romantic Movies']",Netflix
The Other Side of the Wind,Movie,"France, Iran, United States",2018,R,"['Classic Movies', 'Dramas', 'Independent Movies']",Netflix
They’ll Love Me When I’m Dead,Movie,United States,2018,TV-MA,['Documentaries'],Netflix
Aagey Se Right,Movie,India,2009,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Aamir,Movie,India,2008,TV-14,"['International Movies', 'Thrillers']",Netflix
ABCD 2,Movie,India,2015,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
ABCD: Any Body Can Dance,Movie,India,2013,TV-14,"['Dramas', 'International Movies']",Netflix
Arjun: The Warrior Prince,Movie,India,2011,TV-14,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Asees,Movie,India,2018,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Barfi!,Movie,India,2012,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Chance Pe Dance,Movie,India,2010,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Christmas With A View,Movie,Canada,2018,TV-PG,"['International Movies', 'Romantic Movies']",Netflix
Chup Chup Ke,Movie,India,2006,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Creators,TV Show,Argentina,2015,TV-Y,"[""Kids' TV"", 'Spanish-Language TV Shows']",Netflix
Dhan Dhana Dhan Goal,Movie,"United Kingdom, India",2007,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Dhoondte Reh Jaoge,Movie,India,2009,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Do Dooni Chaar,Movie,India,2010,TV-PG,"['Comedies', 'International Movies']",Netflix
Edge of Fear,Movie,United States,2018,TV-MA,"['Independent Movies', 'Thrillers']",Netflix
"Edmilson Filho: Notas, Comedy about Relationships",Movie,Brazil,2017,TV-MA,['Stand-Up Comedy'],Netflix
Follow This,TV Show,United States,2018,TV-MA,['Docuseries'],Netflix
Gaddar: the Traitor,Movie,India,2015,TV-14,"['Dramas', 'International Movies', 'Thrillers']",Netflix
Ghanchakkar,Movie,India,2013,TV-MA,"['Comedies', 'International Movies', 'Thrillers']",Netflix
Grandmaster,Movie,India,2012,TV-14,"['International Movies', 'Thrillers']",Netflix
Hattrick,Movie,India,2007,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Heroine,Movie,India,2012,TV-MA,"['Dramas', 'International Movies']",Netflix
Himmatwala,Movie,India,2013,TV-14,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
Husbands in Goa,Movie,India,2012,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Jatts in Golmaal,Movie,India,2013,TV-PG,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Kai Po Che!,Movie,India,2013,TV-MA,"['Dramas', 'International Movies', 'Sports Movies']",Netflix
Kalakalappu,Movie,India,2012,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Katt Williams: The Pimp Chronicles: Pt. 1,Movie,United States,2006,TV-MA,['Stand-Up Comedy'],Netflix
Katti Batti,Movie,India,2015,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Life in a ... Metro,Movie,India,2007,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Marc Maron: Thinky Pain,Movie,United States,2013,TV-MA,['Stand-Up Comedy'],Netflix
Mumbai Meri Jaan,Movie,India,2008,TV-MA,"['Dramas', 'International Movies']",Netflix
Mundeyan Ton Bachke Rahin,Movie,India,2014,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
No One Killed Jessica,Movie,India,2011,TV-MA,"['Dramas', 'International Movies']",Netflix
Oye Lucky! Lucky Oye!,Movie,India,2008,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Paan Singh Tomar,Movie,India,2010,TV-14,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Raja Natwarlal,Movie,India,2014,TV-14,"['Dramas', 'International Movies', 'Thrillers']",Netflix
Satyagraha,Movie,India,2013,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Settai,Movie,India,2013,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Sigaram Thodu,Movie,India,2014,TV-14,"['Dramas', 'International Movies', 'Thrillers']",Netflix
Sommore: The Reign Continues,Movie,United States,2015,TV-MA,['Stand-Up Comedy'],Netflix
The Great British Baking Show: The Beginnings,TV Show,,2012,TV-PG,"['British TV Shows', 'Reality TV']",Netflix
The Untold Tales of Armistead Maupin,Movie,United States,2017,TV-MA,"['Documentaries', 'LGBTQ Movies']",Netflix
Vaya,Movie,South Africa,2016,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Welcome to Sajjanpur,Movie,India,2008,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Yeh Hai Bakrapur,Movie,India,2014,TV-PG,"['Comedies', 'Dramas', 'Independent Movies']",Netflix
Zokkomon,Movie,India,2011,PG,"['Children & Family Movies', 'Dramas']",Netflix
Gun City,Movie,"Spain, France",2018,TV-MA,"['Dramas', 'International Movies', 'Thrillers']",Netflix
Heneral Luna,Movie,Philippines,2015,R,"['Dramas', 'International Movies']",Netflix
Fate/EXTRA Last Encore,TV Show,Japan,2018,TV-MA,"['Anime Series', 'International TV Shows']",Netflix
Dragon Tiger Gate,Movie,"Hong Kong, China",2006,TV-14,"['Action & Adventure', 'International Movies']",Netflix
Been So Long,Movie,,2018,TV-MA,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Dovlatov,Movie,"Russia, Poland, Serbia",2018,PG-13,"['Dramas', 'International Movies']",Netflix
Jefe,Movie,"Spain, Portugal",2018,TV-MA,"['Comedies', 'Dramas', 'International Movies']",Netflix
Santo Cachón,Movie,Colombia,2018,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Shirkers,Movie,"United States, United Kingdom",2018,TV-14,['Documentaries'],Netflix
Terrorism Close Calls,TV Show,"United States, Czech Republic",2018,TV-MA,"['Crime TV Shows', 'Docuseries', 'International TV Shows']",Netflix
W/O Ram,Movie,India,2018,TV-MA,"['Dramas', 'International Movies', 'Thrillers']",Netflix
DreamWorks Spooky Stories,TV Show,United States,2009,TV-PG,"[""Kids' TV"", 'TV Comedies']",Netflix
Great News,TV Show,United States,2017,TV-14,['TV Comedies'],Netflix
Ronnie Coleman: The King,Movie,United States,2018,TV-MA,['Documentaries'],Netflix
Baahubali: The Beginning (English Version),Movie,,2015,TV-14,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
ADAM SANDLER 100% FRESH,Movie,United States,2018,TV-MA,['Stand-Up Comedy'],Netflix
Here to Heart,TV Show,China,2018,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",Netflix
Scorpion King 5: Book of Souls,Movie,United States,2018,PG-13,"['Action & Adventure', 'Sci-Fi & Fantasy']",Netflix
The Hollywood Masters,TV Show,United States,2017,TV-MA,['Stand-Up Comedy & Talk Shows'],Netflix
How to Get Over a Breakup,Movie,Peru,2018,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Accidentally in Love,TV Show,China,2018,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",Netflix
Ask the Doctor,TV Show,Australia,2017,TV-PG,"['Docuseries', 'International TV Shows', 'Science & Nature TV']",Netflix
Best.Worst.Weekend.Ever.,TV Show,United States,2018,TV-PG,"[""Kids' TV"", 'TV Comedies']",Netflix
"Club de Cuervos Presents: I, Potro",Movie,"Mexico, Argentina",2018,TV-MA,['Movies'],Netflix
Derren Brown: Sacrifice,Movie,,2018,TV-MA,['Movies'],Netflix
Gnome Alone,Movie,"United Kingdom, Canada, United States, Cayman Islands",2018,PG,"['Children & Family Movies', 'Comedies']",Netflix
